Percentage served,Time in ms
0,15.979
1,20.596
2,20.781
3,20.909
4,21.021
5,21.111
6,21.186
7,21.251
8,21.313
9,21.372
10,21.429
11,21.484
12,21.544
13,21.605
14,21.666
15,21.736
16,21.804
17,21.880
18,21.968
19,22.061
20,22.175
21,22.311
22,22.479
23,22.667
24,22.835
25,23.010
26,23.193
27,23.381
28,23.576
29,23.794
30,23.988
31,24.210
32,24.429
33,24.686
34,24.951
35,25.258
36,25.574
37,25.906
38,26.257
39,26.631
40,26.986
41,27.298
42,27.589
43,27.901
44,28.231
45,28.565
46,28.868
47,29.156
48,29.430
49,29.709
50,29.968
51,30.233
52,30.481
53,30.741
54,30.974
55,31.202
56,31.416
57,31.623
58,31.827
59,32.033
60,32.234
61,32.433
62,32.624
63,32.830
64,33.041
65,33.261
66,33.475
67,33.693
68,33.904
69,34.128
70,34.353
71,34.578
72,34.811
73,35.082
74,35.367
75,35.657
76,35.986
77,36.304
78,36.654
79,37.019
80,37.367
81,37.701
82,38.083
83,38.452
84,38.902
85,39.447
86,39.933
87,40.440
88,41.026
89,41.859
90,43.091
91,44.491
92,46.714
93,48.569
94,49.945
95,51.352
96,55.054
97,233.194
98,239.712
99,255.706
100,1563.314
