Percentage served,Time in ms
0,0.344
1,0.521
2,0.578
3,0.627
4,0.675
5,0.721
6,0.772
7,0.826
8,0.886
9,0.951
10,1.026
11,1.111
12,1.218
13,1.334
14,1.486
15,1.667
16,1.907
17,2.271
18,2.683
19,3.061
20,3.450
21,3.856
22,4.177
23,4.459
24,4.768
25,5.083
26,5.396
27,5.722
28,6.094
29,6.449
30,6.742
31,7.071
32,7.433
33,7.784
34,8.070
35,8.339
36,8.594
37,8.862
38,9.149
39,9.441
40,9.705
41,9.984
42,10.237
43,10.518
44,10.814
45,11.049
46,11.209
47,11.318
48,11.406
49,11.477
50,11.538
51,11.596
52,11.644
53,11.691
54,11.737
55,11.783
56,11.828
57,11.875
58,11.923
59,11.969
60,12.021
61,12.074
62,12.139
63,12.208
64,12.296
65,12.385
66,12.483
67,12.594
68,12.727
69,12.866
70,13.009
71,13.158
72,13.318
73,13.495
74,13.679
75,13.894
76,14.120
77,14.348
78,14.612
79,14.876
80,15.210
81,15.619
82,16.071
83,16.545
84,17.079
85,17.776
86,18.698
87,20.262
88,22.287
89,24.240
90,27.132
91,31.640
92,38.577
93,63.947
94,217.829
95,222.204
96,229.205
97,1017.263
98,1030.512
99,1047.376
100,5027.186
