Percentage served,Time in ms
0,1.474
1,17.010
2,52.039
3,69.736
4,83.846
5,91.562
6,96.603
7,100.381
8,103.568
9,106.043
10,108.577
11,110.977
12,113.170
13,115.397
14,117.891
15,120.267
16,122.463
17,124.579
18,126.899
19,129.623
20,131.972
21,134.261
22,136.417
23,138.488
24,140.548
25,142.734
26,145.231
27,148.137
28,150.853
29,153.412
30,156.151
31,159.265
32,162.127
33,164.799
34,167.357
35,170.041
36,173.310
37,176.391
38,179.232
39,182.572
40,185.340
41,188.369
42,191.123
43,193.936
44,197.235
45,200.793
46,204.866
47,208.821
48,212.393
49,216.457
50,220.168
51,223.650
52,227.711
53,231.759
54,235.605
55,239.443
56,243.099
57,246.694
58,250.330
59,253.758
60,256.504
61,259.759
62,262.840
63,265.949
64,268.651
65,271.956
66,275.404
67,278.883
68,282.134
69,285.308
70,288.486
71,291.613
72,294.983
73,299.018
74,303.410
75,307.629
76,311.878
77,317.770
78,323.658
79,329.314
80,335.931
81,344.829
82,353.370
83,363.885
84,389.120
85,454.061
86,518.821
87,607.110
88,784.861
89,1015.098
90,1117.702
91,1147.113
92,1183.543
93,1228.871
94,1270.855
95,1309.912
96,1363.077
97,1615.273
98,3052.082
99,4021.553
100,30795.100
