Percentage served,Time in ms
0,1.178
1,1.275
2,1.303
3,1.330
4,1.355
5,1.383
6,1.411
7,1.439
8,1.467
9,1.491
10,1.514
11,1.536
12,1.560
13,1.584
14,1.608
15,1.634
16,1.663
17,1.694
18,1.730
19,1.776
20,1.829
21,1.895
22,1.990
23,2.124
24,2.343
25,2.820
26,3.261
27,4.230
28,5.312
29,6.554
30,7.953
31,9.309
32,10.526
33,12.503
34,14.760
35,17.645
36,20.930
37,23.638
38,26.743
39,29.217
40,31.592
41,34.272
42,37.103
43,39.999
44,42.369
45,44.927
46,47.754
47,50.714
48,53.827
49,58.085
50,61.758
51,65.152
52,69.775
53,74.553
54,78.839
55,83.296
56,87.457
57,92.312
58,95.911
59,100.552
60,104.579
61,108.111
62,114.316
63,121.267
64,126.832
65,132.642
66,136.931
67,142.236
68,148.019
69,153.407
70,159.430
71,165.806
72,172.869
73,180.223
74,188.643
75,192.410
76,197.453
77,202.041
78,204.452
79,205.884
80,207.107
81,208.383
82,209.706
83,210.949
84,212.187
85,213.814
86,215.881
87,218.045
88,221.948
89,227.074
90,233.570
91,237.940
92,243.482
93,252.069
94,262.377
95,273.222
96,300.574
97,1038.670
98,1216.793
99,2161.320
100,9474.779
