Percentage served,Time in ms
0,1.156
1,1.314
2,1.368
3,1.418
4,1.455
5,1.482
6,1.505
7,1.527
8,1.547
9,1.569
10,1.590
11,1.611
12,1.633
13,1.656
14,1.684
15,1.714
16,1.750
17,1.795
18,1.848
19,1.915
20,1.996
21,2.098
22,2.221
23,2.386
24,2.592
25,2.897
26,3.204
27,3.596
28,4.056
29,4.554
30,5.070
31,5.725
32,6.413
33,7.249
34,8.531
35,10.041
36,12.110
37,14.143
38,15.991
39,17.877
40,19.542
41,21.324
42,23.317
43,25.121
44,27.037
45,29.100
46,31.553
47,34.636
48,37.726
49,40.879
50,43.750
51,46.816
52,50.241
53,53.712
54,57.342
55,60.873
56,64.344
57,67.643
58,70.831
59,73.423
60,75.965
61,78.432
62,81.435
63,84.822
64,88.528
65,92.197
66,96.113
67,99.699
68,102.733
69,105.775
70,108.511
71,112.960
72,120.112
73,128.105
74,134.953
75,142.912
76,148.323
77,153.270
78,159.935
79,166.877
80,173.761
81,182.836
82,190.323
83,198.597
84,205.373
85,207.405
86,209.451
87,211.163
88,213.111
89,215.415
90,217.867
91,220.921
92,225.012
93,234.720
94,239.440
95,621.839
96,1024.678
97,1044.395
98,1099.908
99,1327.817
100,6364.086
