Percentage served,Time in ms
0,0.997
1,1.231
2,1.263
3,1.290
4,1.316
5,1.338
6,1.360
7,1.381
8,1.400
9,1.420
10,1.439
11,1.461
12,1.483
13,1.506
14,1.528
15,1.554
16,1.586
17,1.622
18,1.665
19,1.716
20,1.781
21,1.866
22,1.997
23,2.208
24,2.551
25,3.046
26,3.661
27,4.573
28,5.938
29,7.274
30,8.533
31,9.999
32,11.553
33,13.384
34,15.083
35,17.065
36,19.386
37,22.084
38,24.651
39,27.953
40,30.782
41,33.756
42,36.384
43,38.763
44,41.054
45,43.915
46,47.443
47,50.415
48,52.797
49,55.765
50,58.857
51,61.775
52,64.211
53,67.032
54,70.195
55,72.885
56,75.650
57,78.551
58,82.284
59,86.003
60,90.405
61,94.696
62,98.479
63,102.365
64,106.360
65,109.441
66,114.015
67,118.458
68,123.339
69,128.917
70,135.507
71,141.397
72,149.909
73,157.551
74,165.797
75,176.795
76,187.910
77,192.961
78,198.317
79,200.433
80,201.826
81,203.052
82,203.939
83,204.748
84,205.667
85,206.757
86,208.163
87,210.066
88,211.974
89,214.548
90,217.946
91,223.395
92,228.329
93,235.105
94,258.567
95,1011.689
96,1039.812
97,1094.021
98,1292.640
99,2795.572
100,8108.885
