Percentage served,Time in ms
0,2158.919
1,4334.737
2,4378.447
3,4385.250
4,4390.953
5,4394.082
6,4396.481
7,4398.202
8,4399.384
9,4400.574
10,4401.727
11,4402.839
12,4403.827
13,4404.764
14,4405.603
15,4406.373
16,4407.184
17,4407.946
18,4408.720
19,4409.488
20,4410.267
21,4410.973
22,4411.620
23,4412.251
24,4412.815
25,4413.343
26,4413.852
27,4414.351
28,4414.830
29,4415.310
30,4415.812
31,4416.313
32,4416.823
33,4417.380
34,4417.942
35,4418.471
36,4418.984
37,4419.468
38,4419.947
39,4420.386
40,4420.813
41,4421.241
42,4421.655
43,4422.109
44,4422.537
45,4422.959
46,4423.409
47,4423.854
48,4424.312
49,4424.769
50,4425.222
51,4425.675
52,4426.116
53,4426.589
54,4427.017
55,4427.487
56,4427.938
57,4428.372
58,4428.813
59,4429.242
60,4429.716
61,4430.185
62,4430.702
63,4431.161
64,4431.650
65,4432.132
66,4432.671
67,4433.185
68,4433.713
69,4434.250
70,4434.747
71,4435.213
72,4435.696
73,4436.186
74,4436.705
75,4437.247
76,4437.801
77,4438.451
78,4439.172
79,4439.927
80,4440.586
81,4441.243
82,4441.864
83,4442.536
84,4443.225
85,4444.056
86,4445.011
87,4446.021
88,4446.960
89,4448.001
90,4449.121
91,4450.763
92,4452.505
93,4454.216
94,4456.905
95,4460.507
96,4464.906
97,4469.148
98,4477.947
99,4560.018
100,6645.388
