Percentage served,Time in ms
0,6.428
1,25.944
2,33.585
3,37.256
4,39.908
5,42.353
6,44.426
7,45.898
8,47.103
9,48.354
10,49.598
11,50.768
12,51.715
13,52.580
14,53.474
15,54.458
16,55.503
17,56.440
18,57.289
19,58.038
20,58.757
21,59.505
22,60.210
23,60.838
24,61.399
25,61.940
26,62.455
27,62.980
28,63.503
29,64.039
30,64.582
31,65.175
32,65.776
33,66.396
34,66.957
35,67.471
36,67.956
37,68.450
38,68.944
39,69.425
40,69.913
41,70.436
42,70.978
43,71.504
44,72.082
45,72.665
46,73.226
47,73.807
48,74.458
49,75.145
50,75.903
51,76.650
52,77.299
53,77.913
54,78.631
55,79.399
56,80.152
57,80.937
58,81.654
59,82.427
60,83.183
61,83.944
62,84.675
63,85.409
64,86.184
65,87.027
66,87.894
67,88.753
68,89.696
69,90.757
70,91.797
71,92.932
72,94.056
73,95.090
74,96.053
75,96.908
76,97.822
77,98.759
78,99.660
79,100.560
80,101.537
81,102.678
82,104.047
83,105.549
84,107.227
85,108.861
86,110.638
87,112.532
88,114.521
89,116.828
90,118.924
91,121.128
92,123.614
93,126.226
94,130.192
95,134.228
96,139.608
97,150.378
98,162.435
99,295.227
100,1171.665
