Percentage served,Time in ms
0,1.344
1,15.484
2,20.167
3,21.275
4,21.843
5,22.243
6,22.556
7,22.828
8,23.069
9,23.289
10,23.475
11,23.645
12,23.806
13,23.959
14,24.100
15,24.243
16,24.371
17,24.495
18,24.615
19,24.731
20,24.843
21,24.952
22,25.060
23,25.172
24,25.288
25,25.399
26,25.511
27,25.629
28,25.742
29,25.847
30,25.964
31,26.075
32,26.189
33,26.311
34,26.437
35,26.570
36,26.713
37,26.860
38,27.011
39,27.169
40,27.339
41,27.525
42,27.716
43,27.925
44,28.127
45,28.357
46,28.569
47,28.810
48,29.055
49,29.301
50,29.544
51,29.824
52,30.115
53,30.421
54,30.738
55,31.058
56,31.373
57,31.734
58,32.113
59,32.490
60,32.873
61,33.258
62,33.672
63,34.086
64,34.501
65,34.945
66,35.379
67,35.803
68,36.224
69,36.669
70,37.160
71,37.668
72,38.254
73,38.826
74,39.454
75,40.117
76,40.853
77,41.592
78,42.400
79,43.172
80,44.068
81,45.173
82,46.457
83,47.728
84,49.088
85,50.611
86,52.535
87,54.748
88,57.314
89,59.747
90,63.516
91,68.163
92,77.467
93,91.925
94,239.498
95,246.612
96,255.903
97,464.502
98,1039.525
99,1057.372
100,3047.710
