Percentage served,Time in ms
0,16.538
1,20.594
2,21.100
3,21.391
4,21.610
5,21.799
6,21.954
7,22.080
8,22.195
9,22.292
10,22.375
11,22.460
12,22.537
13,22.615
14,22.690
15,22.767
16,22.846
17,22.926
18,23.005
19,23.084
20,23.162
21,23.245
22,23.332
23,23.423
24,23.512
25,23.597
26,23.685
27,23.769
28,23.857
29,23.946
30,24.038
31,24.132
32,24.237
33,24.345
34,24.460
35,24.582
36,24.706
37,24.825
38,24.947
39,25.069
40,25.199
41,25.329
42,25.461
43,25.595
44,25.736
45,25.879
46,26.028
47,26.188
48,26.349
49,26.530
50,26.711
51,26.910
52,27.123
53,27.348
54,27.572
55,27.797
56,28.022
57,28.254
58,28.489
59,28.743
60,28.982
61,29.238
62,29.486
63,29.744
64,30.025
65,30.316
66,30.614
67,30.941
68,31.279
69,31.646
70,32.017
71,32.421
72,32.881
73,33.347
74,33.798
75,34.276
76,34.746
77,35.247
78,35.759
79,36.343
80,37.006
81,37.811
82,38.746
83,39.604
84,40.499
85,41.381
86,42.354
87,43.457
88,44.632
89,46.333
90,48.062
91,50.451
92,54.766
93,63.743
94,235.707
95,242.563
96,251.573
97,501.807
98,1037.359
99,1054.286
100,3060.879
