Percentage served,Time in ms
0,5.232
1,17.173
2,18.612
3,19.851
4,20.496
5,20.743
6,20.909
7,21.044
8,21.159
9,21.270
10,21.375
11,21.475
12,21.577
13,21.681
14,21.785
15,21.886
16,21.986
17,22.084
18,22.172
19,22.263
20,22.346
21,22.433
22,22.518
23,22.600
24,22.685
25,22.772
26,22.859
27,22.943
28,23.028
29,23.117
30,23.207
31,23.296
32,23.388
33,23.484
34,23.580
35,23.684
36,23.783
37,23.884
38,23.992
39,24.104
40,24.233
41,24.369
42,24.508
43,24.662
44,24.829
45,24.990
46,25.144
47,25.300
48,25.454
49,25.624
50,25.805
51,25.981
52,26.167
53,26.353
54,26.542
55,26.731
56,26.935
57,27.132
58,27.340
59,27.566
60,27.797
61,28.013
62,28.237
63,28.472
64,28.702
65,28.931
66,29.158
67,29.412
68,29.662
69,29.924
70,30.175
71,30.441
72,30.741
73,31.080
74,31.438
75,31.801
76,32.182
77,32.556
78,32.961
79,33.425
80,33.910
81,34.421
82,34.871
83,35.347
84,35.893
85,36.497
86,37.095
87,37.814
88,38.594
89,39.637
90,41.105
91,42.970
92,44.840
93,48.369
94,63.376
95,235.412
96,239.975
97,248.080
98,461.347
99,1043.435
100,2059.979
