Percentage served,Time in ms
0,15.280
1,20.763
2,21.040
3,21.203
4,21.329
5,21.443
6,21.548
7,21.649
8,21.748
9,21.853
10,21.961
11,22.074
12,22.189
13,22.298
14,22.405
15,22.520
16,22.634
17,22.758
18,22.890
19,23.030
20,23.175
21,23.331
22,23.491
23,23.648
24,23.812
25,23.979
26,24.171
27,24.355
28,24.546
29,24.742
30,24.964
31,25.211
32,25.490
33,25.810
34,26.187
35,26.623
36,27.021
37,27.417
38,27.836
39,28.237
40,28.628
41,29.027
42,29.470
43,29.903
44,30.358
45,30.850
46,31.259
47,31.664
48,32.072
49,32.553
50,33.063
51,33.560
52,34.069
53,34.638
54,35.174
55,35.693
56,36.177
57,36.679
58,37.217
59,37.657
60,38.194
61,38.757
62,39.276
63,39.832
64,40.377
65,40.937
66,41.411
67,41.850
68,42.314
69,42.763
70,43.200
71,43.602
72,43.971
73,44.343
74,44.735
75,45.105
76,45.497
77,45.897
78,46.282
79,46.654
80,47.081
81,47.515
82,48.006
83,48.519
84,48.994
85,49.461
86,50.008
87,50.643
88,51.351
89,52.060
90,52.849
91,53.782
92,55.005
93,57.302
94,61.217
95,76.561
96,238.792
97,244.605
98,264.315
99,1036.327
100,2601.777
