Percentage served,Time in ms
0,4.074
1,8.509
2,9.377
3,9.770
4,9.953
5,10.061
6,10.132
7,10.191
8,10.237
9,10.279
10,10.316
11,10.351
12,10.381
13,10.409
14,10.436
15,10.460
16,10.485
17,10.508
18,10.531
19,10.552
20,10.573
21,10.593
22,10.614
23,10.634
24,10.654
25,10.672
26,10.692
27,10.711
28,10.731
29,10.750
30,10.768
31,10.787
32,10.807
33,10.827
34,10.847
35,10.867
36,10.890
37,10.912
38,10.935
39,10.958
40,10.982
41,11.006
42,11.031
43,11.056
44,11.082
45,11.110
46,11.138
47,11.169
48,11.202
49,11.236
50,11.271
51,11.306
52,11.344
53,11.382
54,11.424
55,11.467
56,11.513
57,11.563
58,11.617
59,11.674
60,11.734
61,11.803
62,11.876
63,11.952
64,12.041
65,12.131
66,12.222
67,12.315
68,12.427
69,12.542
70,12.673
71,12.822
72,12.999
73,13.185
74,13.407
75,13.670
76,13.992
77,14.424
78,15.050
79,15.772
80,16.923
81,18.999
82,23.925
83,43.076
84,67.251
85,109.705
86,215.628
87,217.209
88,218.450
89,220.307
90,221.735
91,223.198
92,227.214
93,432.474
94,1016.449
95,1025.415
96,1031.197
97,1035.734
98,1044.510
99,1245.166
100,5236.779
