Percentage served,Time in ms
0,19.000
1,20.731
2,20.964
3,21.080
4,21.165
5,21.235
6,21.298
7,21.353
8,21.405
9,21.453
10,21.499
11,21.544
12,21.592
13,21.636
14,21.683
15,21.731
16,21.780
17,21.828
18,21.878
19,21.932
20,21.984
21,22.041
22,22.097
23,22.156
24,22.216
25,22.279
26,22.346
27,22.414
28,22.484
29,22.557
30,22.637
31,22.715
32,22.796
33,22.879
34,22.967
35,23.053
36,23.142
37,23.228
38,23.306
39,23.394
40,23.476
41,23.566
42,23.646
43,23.734
44,23.826
45,23.918
46,24.016
47,24.126
48,24.243
49,24.377
50,24.536
51,24.749
52,25.014
53,25.314
54,25.649
55,26.013
56,26.336
57,26.656
58,26.928
59,27.201
60,27.490
61,27.831
62,28.203
63,28.617
64,29.120
65,29.747
66,30.448
67,31.140
68,31.831
69,32.756
70,33.582
71,34.319
72,35.047
73,35.690
74,36.196
75,36.612
76,36.997
77,37.355
78,37.746
79,38.142
80,38.541
81,38.912
82,39.305
83,39.784
84,40.366
85,41.048
86,41.854
87,42.797
88,43.785
89,44.803
90,46.005
91,47.110
92,48.815
93,50.810
94,52.487
95,54.758
96,57.791
97,230.616
98,239.030
99,710.664
100,2090.043
