KiB 1537108 avail Mem
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
KiB 1537100 avail Mem
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 10.5 0.3 0:31.33
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
6710 16.7 0.2 0:00.03
710 11.1 0.3 0:31.37
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
7104 15.8 0.2 0:00.03
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.45
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
KiB 1537104 avail Mem
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.49
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.54
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.3 0.3 0:31.55
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.9 0.3 0:31.58
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.62
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.69
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.3 0.3 0:31.71
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.77
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
710 5.6 0.3 0:31.82
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
532 0.0 0.9 0:00.48
